ID,Average Speed (km/h),Waiting Time,Speed Factor
274,28.065245901639347,0.0,1.19
221,33.34219584569733,0.0,0.86
219,18.69218424962853,10.7,1.17
166,31.899104963384865,6.3,0.98
242,36.04453608247423,0.0,1.2
260,23.152500000000003,0.0,0.85
222,11.848474576271188,29.8,1.0
244,25.78408839779006,6.2,0.99
218,21.034160583941606,14.9,0.96
254,27.568975609756098,0.0,0.93
249,22.695201535508637,7.4,1.02
250,36.608688845401176,0.0,1.11
265,27.783351955307268,0.0,1.06
243,25.016907216494843,0.0,0.9
231,22.58343878954608,0.0,0.82
233,26.710677966101695,3.4,1.03
191,18.05941123996432,41.2,1.09
180,16.09783399209486,33.1,1.07
256,28.847480314960627,0.0,1.1
240,25.278192419825075,7.6,1.19
251,35.06949152542373,0.0,0.94
138,32.13867595818815,0.0,1.01
185,29.15827613727055,0.0,0.96
297,1.3590697674418606,10.8,1.11
247,26.78509923664122,0.0,1.0
269,26.251100917431195,0.0,0.93
223,18.842112676056338,19.7,0.95
241,24.619863201094393,4.1,0.95
164,16.909578947368423,22.9,0.76
257,27.990463121783883,0.0,1.08
273,28.09795918367347,0.0,1.12
294,38.615478260869565,0.0,1.0
237,27.26922888616891,0.0,0.95
282,20.106525198938993,0.0,1.02
239,25.06113022113022,0.0,0.86
281,32.98680965147453,0.0,1.03
264,25.54037478705281,2.6,1.1
286,38.77896457765667,0.0,0.96
275,41.74575,0.7,1.14
310,31.90736842105263,0.0,1.32
270,31.381986754966885,0.0,1.07
268,36.76860282574569,0.0,1.19
67,14.755670800450957,111.9,0.89
272,27.304615384615385,20.5,1.0
299,36.092000000000006,0.0,1.03
296,29.460967741935484,0.0,1.13
298,28.027459459459457,0.0,0.92
255,24.510179640718565,0.0,0.81
236,23.025057915057918,22.6,0.96
333,16.758260869565216,0.0,0.99
215,25.65632587859425,6.6,0.89
263,28.394090909090906,4.6,1.14
287,19.036540540540543,5.0,0.86
337,21.689999999999998,0.0,1.11
283,32.050251256281406,1.1,1.09
326,26.467118644067796,0.0,1.02
232,22.561587301587302,22.2,0.97
331,27.70027397260274,0.0,0.89
302,14.274437086092716,9.5,0.97
206,12.234716981132076,71.5,0.93
317,23.277966101694915,0.9,1.04
285,13.296206896551725,17.6,0.95
305,28.882391752577323,0.0,0.88
293,26.815787831513266,10.3,0.8
246,16.188000000000002,0.0,1.11
345,24.227999999999998,2.7,1.06
248,34.81518987341772,2.8,1.14
346,23.76679245283019,0.0,0.99
290,28.399245283018864,14.2,1.1
308,39.367308447937134,0.0,0.97
212,6.93544527532291,92.1,1.01
336,0.0,0.0,1.08
323,35.675,0.0,1.24
158,15.88645739910314,82.2,0.99
284,22.841298701298705,17.5,1.1
235,30.044035801464606,0.9,1.03
271,33.16603278688525,0.0,1.11
313,26.31137254901961,0.0,1.05
318,30.36696055684455,0.0,1.17
328,37.487619047619056,0.0,0.88
279,22.137948717948717,23.8,1.07
292,29.024372093023256,4.0,0.97
213,10.15434034416826,79.8,0.93
278,38.09006369426752,0.0,1.26
322,36.02209900990099,0.0,1.11
225,20.576289978678044,20.9,0.94
358,19.003313609467458,0.0,0.88
316,20.140573355817875,4.9,0.88
234,23.61403361344538,24.3,0.98
261,30.37639175257732,0.0,0.96
300,28.987199999999998,0.0,0.94
319,26.55674641148325,0.0,0.93
309,21.187951807228913,6.7,1.23
343,18.990211764705883,7.7,1.16
277,17.16021937842779,20.5,1.12
342,28.816886993603415,0.0,1.01
262,12.820662650602408,30.1,0.85
280,21.69125748502994,5.0,0.98
329,27.92170212765957,0.0,1.12
315,37.7611149825784,0.0,1.06
359,30.290094339622645,1.0,0.94
325,23.66122236671001,10.4,0.97
291,31.873303650935,0.0,0.98
267,13.337393850658858,36.9,0.9
327,19.89201117318436,13.3,1.2
295,18.73122736418511,34.5,1.07
357,31.528843813387425,0.0,0.99
335,24.341150855365477,7.1,0.89
339,21.665271966527197,0.0,0.77
334,31.32375,0.0,0.86
356,32.99677419354839,0.0,0.98
276,29.460269058295964,0.0,0.98
332,32.773449564134495,1.3,0.98
220,10.480207792207793,95.8,1.11
330,42.990473876063184,0.0,1.07
208,16.898875305623474,54.3,1.0
289,15.66442105263158,18.8,0.99
340,23.04291497975709,5.2,1.12
355,11.150689655172414,15.4,0.96
306,16.13541858325667,36.3,1.05
350,56.33253456221199,0.0,1.04
341,26.524528301886793,8.9,0.92
312,39.514434782608696,1.0,1.05
354,18.216224648985964,16.5,1.04
344,18.44854838709677,28.2,1.21
321,23.248306451612905,4.4,0.93
338,25.771063829787234,0.0,0.8
252,7.356431054461182,110.5,1.01
307,33.443694915254234,0.0,1.05
353,21.024559585492227,16.3,1.02
304,29.185837320574162,0.0,1.01
352,15.384224037339557,27.9,1.04
288,34.74927344782034,1.2,1.01
349,26.252307692307692,0.0,0.87
311,17.800886172650877,26.6,0.83
324,11.592783318223029,51.9,0.96
238,13.340087336244542,100.2,1.08
228,10.910620812862886,116.3,1.13
351,37.067778855480114,0.0,0.94
347,36.15956756756757,0.0,1.0
348,32.50471001757469,0.0,1.06
301,28.35578947368421,0.0,1.05
314,21.045283018867927,0.7,0.76
266,21.257164653528292,32.9,0.99
303,28.603082706766916,0.0,1.01
320,24.277073807968648,14.7,0.89
