ID,Average Speed (km/h),Waiting Time,Speed Factor
227,10.348695652173914,35.5,0.82
244,25.879408502772645,6.0,0.99
240,29.64246153846154,0.4,1.19
135,13.992394881170021,57.8,0.71
249,23.36798418972332,0.3,1.02
265,27.70596100278552,0.0,1.06
250,35.097636022514074,0.0,1.11
174,19.72794457274827,55.3,1.05
297,1.4138709677419357,10.3,1.11
191,17.527792207792206,50.6,1.09
138,32.1760465116279,0.0,1.01
233,24.30740359897172,6.9,1.03
243,21.443063328424152,10.8,0.9
180,15.473981762917933,47.2,1.07
185,28.54321875,0.0,0.96
223,18.842112676056338,19.7,0.95
164,17.7995567867036,8.5,0.76
237,27.336147239263806,0.0,0.95
294,38.118283261802574,0.0,1.0
226,13.63,35.4,1.11
269,23.696645962732923,0.0,0.93
281,33.07548387096774,0.0,1.03
247,24.299501385041548,0.0,1.0
166,19.553684210526317,45.9,0.98
286,35.05389162561576,3.0,0.96
131,15.510677618069813,61.3,0.88
299,31.74214983713355,0.0,1.03
264,23.064923076923076,0.0,1.1
236,25.32267515923567,13.2,0.96
310,27.01069306930693,0.0,1.32
215,27.715030198446936,0.0,0.89
218,15.287427055702917,26.3,0.96
268,36.71097178683386,0.0,1.19
287,22.86857142857143,0.0,0.86
263,27.726591549295776,4.8,1.14
241,18.417345132743364,18.0,0.95
298,28.103414634146343,0.0,0.92
296,27.675454545454546,0.0,1.13
333,16.51885714285714,0.0,0.99
234,26.472893023255814,2.1,0.98
255,23.470183486238533,0.0,0.81
275,29.72991097922848,11.0,1.14
337,21.689999999999998,0.0,1.11
326,26.617499999999996,0.0,1.02
251,22.129411764705885,21.0,0.94
293,32.9921689059501,0.0,0.8
273,16.835869565217394,23.8,1.12
239,23.43484931506849,7.6,0.86
248,36.672,0.0,1.14
331,17.583652173913045,1.1,0.89
272,19.884529201430276,25.5,1.0
317,20.24668304668305,3.2,1.04
346,23.544672897196264,0.0,0.99
308,39.44480314960631,0.0,0.97
313,26.08406047516199,0.0,1.05
345,21.721655172413794,3.7,1.06
235,30.044035801464606,0.9,1.03
206,15.633176918199116,60.3,0.93
322,38.94264501160093,0.0,1.11
328,37.587055702917766,0.0,0.88
67,13.097011340893928,163.4,0.89
302,9.887339449541283,25.4,0.97
74,15.086744505494504,150.9,1.0
285,10.74815331010453,29.5,0.95
278,38.049671261930015,0.0,1.26
343,27.545529010238905,0.0,1.16
305,19.11045020463847,16.2,0.88
319,26.599169329073483,0.0,0.93
126,15.722660443407232,125.0,0.97
158,14.18332740213523,101.1,0.99
327,22.788287999999998,5.6,1.2
342,29.508995633187777,0.0,1.01
329,20.927135842880524,15.9,1.12
358,8.564160000000001,13.7,0.88
315,38.70514285714285,0.0,1.06
262,12.337565217391305,35.7,0.85
267,12.884639321074964,43.6,0.9
357,27.834893617021276,0.0,0.99
339,21.665271966527197,0.0,0.77
344,20.796545454545452,11.9,1.21
355,11.716304347826087,21.0,0.96
323,36.24202020202021,0.0,1.24
356,32.76192170818505,0.0,0.98
334,30.64540127388535,0.0,0.86
246,6.745,11.5,1.11
332,32.05490864799025,6.5,0.98
350,56.50613251155623,0.0,1.04
341,26.59621621621622,9.0,0.92
306,16.06153846153846,26.5,1.05
312,39.32446153846154,0.0,1.05
321,9.131320754716981,36.6,0.93
208,16.574676258992806,36.2,1.0
354,18.924797406807134,0.0,1.04
353,23.90421207658321,6.1,1.02
340,20.772262773722627,11.5,1.12
252,7.255542857142858,105.5,1.01
307,32.58758051197358,0.0,1.05
352,15.547500000000003,26.9,1.04
304,29.380402684563762,0.0,1.01
288,34.657707509881426,1.3,1.01
349,26.252307692307692,0.0,0.87
324,15.612747252747251,25.2,0.96
330,40.95041666666666,0.0,1.07
238,13.180210930009588,97.0,1.08
282,4.493278008298756,133.7,1.02
289,27.388711656441718,0.0,0.99
228,10.828404255319152,121.7,1.13
290,11.830157194679565,100.2,1.1
280,16.51568389057751,15.9,0.98
351,37.03186046511628,0.0,0.94
320,27.031418181818182,2.9,0.89
347,31.177127937336813,0.0,1.0
220,8.357249378624688,153.4,1.11
314,22.35768374164811,0.0,0.76
316,12.649383697813121,69.5,0.88
301,28.082084942084943,0.0,1.05
256,17.393342816500713,90.0,1.1
325,12.557267080745342,79.2,0.97
270,9.43490293678447,113.2,1.07
232,10.687067669172933,144.4,0.97
303,28.495955056179778,0.0,1.01
271,14.941861152141803,106.5,1.11
284,9.103416149068323,121.3,1.1
359,10.765297569153397,51.1,0.94
338,15.451679659815735,48.3,0.8
212,3.791170568561873,216.6,1.01
283,9.624748490945674,112.1,1.09
348,30.333656450463295,1.9,1.06
318,7.917822141560799,91.6,1.17
336,0.0,0.0,1.08
213,5.722758620689656,197.6,0.93
257,9.47234899328859,145.3,1.08
292,20.24346246973366,27.5,0.97
295,9.01638740920097,128.7,1.07
300,11.373104462972044,100.4,0.94
309,8.19223602484472,106.4,1.23
225,10.60082021237642,133.3,0.94
279,17.896994219653177,64.5,1.07
254,9.533665480427047,150.5,0.93
261,14.291883589329021,127.3,0.96
335,8.827614213197968,105.4,0.89
277,7.9682852292020385,132.9,1.12
276,16.66011834319527,91.7,0.98
266,28.462870107770847,29.8,0.99
291,14.485520032375556,108.7,0.98
311,9.992006861063464,107.6,0.83
